Id,SalePrice
1739,349461.4671264777
1740,241819.79083784678
1741,205198.6379541839
1742,177225.70386074163
1743,179599.6293188705
1744,311711.3292133501
1745,254763.71612526922
1746,181117.5462590318
1747,185244.99852726416
1748,222562.87063430267
1749,162844.70769082094
1750,119253.83797381858
1751,277928.90384984243
1752,107390.46632685442
1753,166444.97625837772
1754,178276.6841944467
1755,164591.3708055512
1756,121152.76265375847
1757,113138.01410700979
1758,126892.12779600496
1759,179965.63727069835
1760,166692.3477459586
1761,163834.25223387792
1762,155936.9527491667
1763,191115.65439780225
1764,110095.71288627539
1765,115563.7949181728
1766,194525.90351728976
1767,232862.3889915986
1768,140764.1238707241
1769,144007.2948615095
1770,140434.84559198495
1771,124665.08261795508
1772,150447.41930027804
1773,109018.00226171022
1774,149475.69325155873
1775,131797.99147632107
1776,130783.18987248807
1777,108995.00220691095
1778,137333.20916852224
1779,121660.37034682694
1780,156184.43885994147
1781,135390.57369515204
1782,79572.05517563531
1783,133277.04940670825
1784,102735.7205207138
1785,130620.74723130491
1786,137650.51047259886
1787,180255.8279256672
1788,78018.64572540802
1789,109645.0977426061
1790,84498.59061016227
1791,168369.78927684066
1792,175365.48324743888
1793,99235.24176947025
1794,167600.33576023733
1795,137348.31296183277
1796,101826.48193991436
1797,105381.97821918708
1798,119027.82987293431
1799,100179.55892867265
1800,137865.34000440658
1801,125134.29856808313
1802,118941.24449527897
1803,154707.18358263807
1804,109433.90742984881
1805,120553.55150329643
1806,114495.98629839173
1807,111115.26638787628
1808,108417.90468469835
1809,114168.86012608962
1810,136639.3843579179
1811,103647.56501508145
1812,84653.51939121551
1813,112305.02506739668
1814,106887.59052650322
1815,44605.593966811335
1816,123269.16517569423
1817,102663.79622329427
1818,160050.50510551667
1819,106244.12481650362
1820,40093.954137392764
1821,87896.11975505252
1822,162390.0849822656
1823,42915.47350186932
1824,141966.90934571362
1825,135676.21220740917
1826,97875.43346341346
1827,113011.38420063099
1828,105315.49924987485
1829,117533.27508836873
1830,144371.2678541905
1831,148446.03969459145
1832,54155.674246188304
1833,141853.01122884435
1834,105638.35683770519
1835,82893.23702983273
1836,117566.98056155421
1837,58448.70766507124
1838,106651.83400918341
1839,89975.19558793481
1840,160932.00468387885
1841,135301.12867508145
1842,80237.23120590505
1843,121179.16671713507
1844,119805.52148721054
1845,134583.51366709877
1846,149251.96089330153
1847,199017.0000959625
1848,43904.24652697624
1849,104535.64329693315
1850,99854.43387981386
1851,163026.87409254393
1852,121038.08510572465
1853,115372.8601123944
1854,167766.39531401743
1855,110162.13410944345
1856,209695.27608101876
1857,173162.75320185744
1858,147024.27676227916
1859,123906.22427661723
1860,155063.24901540388
1861,115169.57964258124
1862,257976.16043408457
1863,226169.37816654277
1864,226309.3025040075
1865,306956.37187755934
1866,271939.6124565574
1867,196469.49081758523
1868,285779.89392627
1869,170566.8301416307
1870,188917.76945196657
1871,218856.48887336862
1872,163087.62223107595
1873,221220.05748213563
1874,145784.15170425
1875,185002.1212430612
1876,199171.24378212626
1877,208917.90588735917
1878,192160.11062705112
1879,119829.72085266458
1880,121222.7374714781
1881,229741.4653977865
1882,237479.42653531162
1883,177461.52905624962
1884,194448.05762038685
1885,189834.2352253704
1886,266290.9502796644
1887,201552.92588301277
1888,270836.1180105191
1889,151902.01867698552
1890,106264.44359172863
1891,125272.59376017885
1892,94741.70709252912
1893,131560.12811451868
1894,126609.44448366854
1895,136339.57167899658
1896,128339.37265652468
1897,130694.74914423999
1898,93844.80898003852
1899,188404.808747112
1900,108597.30758133977
1901,153297.73184902332
1902,142357.16253078356
1903,194255.93026897026
1904,128792.63968451426
1905,204156.48874442372
1906,99728.74069523196
1907,239927.65773203716
1908,106674.54446004103
1909,129360.72559882441
1910,124243.04148562084
1911,239194.26747679838
1912,302044.1402787637
1913,124799.13459072183
1914,50460.64355535095
1915,337769.51176933537
1916,67946.19065487492
1917,186218.46231787553
1918,129152.30736782783
1919,197979.56849163742
1920,170481.5167017994
1921,371216.5785472968
1922,303854.6361070291
1923,313084.8119198664
1924,225574.2652971292
1925,193221.3054478415
1926,370112.66255397606
1927,125201.84702565394
1928,150796.8260052831
1929,148667.83405550302
1930,112952.21628182645
1931,130589.24249074313
1932,123259.33660669003
1933,177919.54406134167
1934,183216.5130410738
1935,156540.22322835628
1936,185602.40225206784
1937,184944.3954963833
1938,179298.97670498135
1939,229669.70319979105
1940,207928.0673875995
1941,159333.62563259935
1942,158714.0033350944
1943,218603.91447471845
1944,362982.65954265156
1945,441918.0220032891
1946,128224.55612386804
1947,324136.8099225986
1948,180388.978643824
1949,243271.3320599198
1950,174837.76904687678
1951,276969.22170735174
1952,208095.38964372373
1953,147808.9148388389
1954,175629.60387243188
1955,130677.30345256801
1956,248020.16874256672
1957,146293.74338338044
1958,231723.8848112626
1959,127795.8663649189
1960,107522.27972627498
1961,110358.56870052505
1962,91082.8273649112
1963,106729.12163595049
1964,103759.52062470769
1965,140910.49696842098
1966,127132.8838926361
1967,287333.78646103997
1968,514273.6242744036
1969,365353.4850546911
1970,406789.89886634896
1971,368940.06606710603
1972,339621.99400886
1973,248733.62801314588
1974,319741.73338006437
1975,526733.4100268873
1976,246974.07760991258
1977,369337.0352907877
1978,371146.7726255158
1979,315997.3200569802
1980,234562.52854484183
1981,364684.8073832494
1982,199407.3298226198
1983,191604.8606095815
1984,171494.15217547977
1985,229805.4221344142
1986,207741.49522617346
1987,157841.34294500962
1988,168818.61517401953
1989,181203.66254151615
1990,193909.59101038906
1991,244539.54459792504
1992,204692.97886277558
1993,149739.0722070107
1994,245073.932797986
1995,185825.97088711231
1996,212697.35590478164
1997,281869.1640236682
1998,310928.883232111
1999,255656.01176922504
2000,314711.4220041364
2001,272026.00269653305
2002,231199.18510584734
2003,241264.83967061664
2004,233412.76827282234
2005,188841.49925610863
2006,199198.39227085872
2007,250542.2313128668
2008,202698.0719129714
2009,161585.95596440704
2010,180713.59537349976
2011,123942.83202355911
2012,160090.1824056519
2013,162362.44373170755
2014,179173.2229197483
2015,200967.03419125752
2016,176189.17015376835
2017,170578.60941430548
2018,84690.74541818681
2019,131695.45096314326
2020,73391.94980765492
2021,102191.10102503205
2022,199804.31282987178
2023,123210.99776409718
2024,290966.9713625125
2025,301593.0386990578
2026,161455.4152222928
2027,166458.09087069094
2028,164417.22610336056
2029,176288.54002898818
2030,267664.9668161221
2031,224131.05359410602
2032,210658.86788036054
2033,236591.26791947056
2034,181887.15400112295
2035,217575.862109713
2036,200428.16050668436
2037,232891.01761183055
2038,256699.48206877426
2039,200332.12573613465
2040,205399.34328276498
2041,300150.7222990031
2042,213339.3952285357
2043,195488.11330539553
2044,194814.49059586073
2045,221129.0467192194
2046,186919.88150692498
2047,125740.80722808753
2048,135382.51135475267
2049,143686.69203929877
2050,157364.78774671064
2051,97061.88183051255
2052,111497.20559850444
2053,133176.36867062384
2054,70635.51562250029
2055,169828.7151884232
2056,146049.54334264525
2057,104732.63224624892
2058,225910.02019111378
2059,126589.41710859789
2060,187370.8337750761
2061,163529.1958588183
2062,128949.66911796527
2063,115117.43839484028
2064,154488.119109275
2065,128650.17036126343
2066,173308.25214964812
2067,112518.06623157232
2068,147519.8945517129
2069,100426.20304724749
2070,107871.63702285086
2071,83909.2392337029
2072,134450.9766261381
2073,140687.9446800032
2074,108287.7261249016
2075,129307.4594205021
2076,114586.97427785593
2077,173388.18351504506
2078,128971.16319408105
2079,118511.55961715472
2080,123426.03552771358
2081,125896.41715485015
2082,125675.4771711929
2083,152241.94557490965
2084,99159.66576663525
2085,117720.61300526073
2086,115423.47881037655
2087,130063.13205575627
2088,75086.30640425808
2089,72085.13966793174
2090,99432.88688423966
2091,88867.15916135763
2092,130867.84840079608
2093,95715.42447732449
2094,104904.09555968248
2095,124629.50957224795
2096,76852.55476168598
2097,84860.88159112853
2098,139089.78208097236
2099,41300.16099330105
2100,70868.94076703952
2101,93147.09759515981
2102,110676.06767469454
2103,97178.56251913517
2104,114471.61107595472
2105,170117.84156787393
2106,40079.630325637896
2107,213485.76147278445
2108,117398.5127370731
2109,125424.60900800866
2110,149714.59209130146
2111,148938.84402696343
2112,146888.1889276462
2113,119913.05765945876
2114,96885.01562659147
2115,162145.238574541
2116,118136.46335045683
2117,114462.54247315365
2118,124825.76019368008
2119,117298.2593233555
2120,73129.92036374715
2121,97793.34626991159
2122,127198.12012076535
2123,61823.71728843838
2124,137997.63813782143
2125,121147.00648612557
2126,161401.1603989367
2127,72242.59029755667
2128,107228.81088862759
2129,84611.59265066838
2130,136781.40370379668
2131,147334.89446445165
2132,102318.12426589579
2133,147573.9374832079
2134,114611.42158674407
2135,109210.26038820442
2136,74250.25199341454
2137,136159.7324380355
2138,159112.177484691
2139,134501.064849006
2140,148280.87102779964
2141,152317.5422991035
2142,126200.70140253552
2143,153590.68168740266
2144,114685.6849869607
2145,144866.68938612202
2146,165614.9663262161
2147,184241.44183343853
2148,106006.87789612774
2149,155953.68057037744
2150,222098.67506146402
2151,84609.93796963485
2152,219587.71413711135
2153,172396.22966792734
2154,91414.58553853493
2155,130392.42985077569
2156,255953.8445269404
2157,220594.05736271598
2158,241153.68640867725
2159,242239.14320373992
2160,155010.8881824188
2161,212216.5307830299
2162,291021.0177442366
2163,328161.6317503858
2164,207832.97200397303
2165,197625.4664470093
2166,153669.14755434947
2167,202171.34614180855
2168,193004.33749176565
2169,180246.2909666497
2170,222542.8131716231
2171,147833.61016660536
2172,123187.71791751347
2173,173886.39558202735
2174,240822.82694056266
2175,293068.4821573058
2176,316414.17302127753
2177,240818.59568157358
2178,196747.7703616128
2179,129642.66212590804
2180,213386.92755808335
2181,208440.35462586104
2182,241000.39944665154
2183,183627.92961389007
2184,117358.30558503089
2185,106245.26073223486
2186,137158.26771748907
2187,142545.88482271676
2188,121400.93637856549
2189,483676.63416036667
2190,88153.25449789171
2191,57244.74575482631
2192,90893.19822264834
2193,120585.63187072948
2194,103988.04776880678
2195,106847.66890109307
2196,121399.3125587376
2197,119192.45371193107
2198,167934.41295745398
2199,152724.5969775049
2200,121783.12190567903
2201,128063.61315010067
2202,202861.47238122695
2203,107530.50854015947
2204,178452.90307705264
2205,108633.29817136237
2206,142240.21955905
2207,165557.02201167392
2208,252020.57362759858
2209,264666.2325094965
2210,114026.95334265791
2211,118077.99559730815
2212,125580.56101239024
2213,102350.68998344489
2214,168187.84306676217
2215,105323.45249155459
2216,154980.2672806542
2217,65742.300492886
2218,71264.67745733197
2219,57806.112398755984
2220,53156.41300839734
2221,339236.90179244307
2222,243151.1555961147
2223,257586.04612642855
2224,190329.88691253774
2225,109807.0389876516
2226,191936.2240817409
2227,194238.81406144056
2228,259367.15157852208
2229,234953.63686775535
2230,155405.55617035157
2231,196795.56786553658
2232,162249.90784608162
2233,181909.6867625714
2234,231724.0664066783
2235,232325.50819780736
2236,248437.70516362853
2237,313898.25905717356
2238,184841.61889380027
2239,130436.99556213805
2240,146913.40518544093
2241,179605.71256623443
2242,131950.70517034942
2243,137406.14808349108
2244,100540.48269227915
2245,91649.94268769107
2246,155808.91005176102
2247,110590.05638464003
2248,108390.16765220418
2249,107995.2292392139
2250,122207.09138803568
2251,79366.4795218005
2252,186656.7485442443
2253,169091.42729838067
2254,183551.42280607048
2255,178381.38225700168
2256,154366.1561014486
2257,206822.03335141734
2258,153842.22946200825
2259,166972.26409013214
2260,119279.89919337102
2261,190306.35057185165
2262,210750.1018951237
2263,389830.65878640284
2264,514943.1353310248
2265,166168.96378955647
2266,314023.19493149355
2267,427219.9018979043
2268,473013.99546228984
2269,143074.3031997717
2270,168194.3265740659
2271,237227.8131543123
2272,181156.28590574028
2273,147517.32246971544
2274,170217.50177564088
2275,113813.89837959799
2276,178961.4117513805
2277,152533.70186393402
2278,152469.95063434014
2279,111518.01803765334
2280,96699.06033988374
2281,162846.58459974115
2282,195162.56134955384
2283,98029.52888851252
2284,111219.54090894236
2285,125157.67261649083
2286,115550.96513941135
2287,368201.15966596367
2288,273934.6728835345
2289,376090.88605427917
2290,464348.8685802578
2291,299741.1731844712
2292,396167.57540169364
2293,517031.56368406845
2294,365079.8684237284
2295,536553.9416917254
2296,319026.11178445746
2297,303581.8443986592
2298,286352.2801016488
2299,366741.1542652391
2300,311772.89778156806
2301,258980.18026803015
2302,239742.73206286327
2303,226305.4173793642
2304,261186.68701557623
2305,200483.7825891151
2306,196010.02634901446
2307,205847.26459814594
2308,197302.62546801567
2309,282351.5097946799
2310,191269.0544745824
2311,205886.75834368594
2312,158969.2036891643
2313,164808.36994507324
2314,157455.33438674398
2315,163154.88841891877
2316,189416.43076854516
2317,201709.7993131469
2318,171547.4679321213
2319,170232.67149237831
2320,175074.67031680723
2321,224638.9101211883
2322,167095.6484115245
2323,198455.8424373352
2324,157499.91400693444
2325,207084.72294716764
2326,172618.13227464454
2327,194919.06728427074
2328,211023.8843773186
2329,189769.8431201468
2330,180217.48961110722
2331,338325.3915062
2332,354457.1147397962
2333,317869.9209391515
2334,259490.8205525996
2335,257894.4675680153
2336,295761.6529717545
2337,213915.8067375243
2338,239707.22545346187
2339,182559.5753971125
2340,384690.0950585478
2341,216857.74112850634
2342,221893.43035895715
2343,202201.16735921934
2344,191921.9936686637
2345,231762.76583038084
2346,189244.6253314347
2347,209756.68304340495
2348,230422.3209783097
2349,175514.4371031288
2350,277246.8362625462
2351,238031.64896786457
2352,233811.31372301833
2353,261635.82875834822
2354,153819.9078158026
2355,131192.56777250415
2356,137855.10656465206
2357,185460.9431125937
2358,181417.67098286774
2359,123436.84141634658
2360,112272.03615142996
2361,157965.01364541487
2362,301298.2099557481
2363,107582.60347546864
2364,123932.34028313881
2365,178001.8864879071
2366,179073.25453426372
2367,223008.33796040984
2368,194310.85221264017
2369,210090.58035071002
2370,169453.79310530497
2371,163258.17801941797
2372,173016.18235029824
2373,270373.9480528761
2374,279851.5685174974
2375,183705.07032431386
2376,304660.2031453672
2377,382770.42404404137
2378,149487.713835818
2379,234547.67587506902
2380,151191.71065297315
2381,190408.8415254535
2382,210146.40282789152
2383,217162.32317431437
2384,246969.78404101185
2385,152697.15884242978
2386,128630.31335585647
2387,132761.47289530002
2388,105695.01787089508
2389,106850.58218827772
2390,142791.00375089413
2391,116009.36172888002
2392,105909.71108083168
2393,138009.60696057507
2394,115813.07214024992
2395,188167.74084957875
2396,147458.7977667463
2397,236958.66866181852
2398,133592.62638070842
2399,73238.30153310603
2400,43650.61486282375
2401,106367.26446582735
2402,136160.77758354731
2403,140638.01051813722
2404,170137.39718791918
2405,152241.39584998114
2406,135549.4344522814
2407,126234.55048118552
2408,132415.93408914265
2409,111782.8879404609
2410,191763.3333213065
2411,102544.96533402405
2412,168378.28429259773
2413,127127.09911281762
2414,162191.43975701614
2415,131923.0905523507
2416,111788.2104148882
2417,116739.00682500002
2418,140045.7399684611
2419,139614.33826740726
2420,104850.90442085288
2421,189745.9374758681
2422,129476.13010473677
2423,128060.26921682128
2424,133205.80712808226
2425,183212.46473481154
2426,127467.29080721394
2427,128896.52750876038
2428,170081.23844018526
2429,103449.25438970173
2430,117438.4846968656
2431,102156.22079670096
2432,131269.61918797615
2433,139884.1038996413
2434,123170.81580002137
2435,158832.2022682609
2436,122129.31734472944
2437,95327.50459806532
2438,121543.74328058101
2439,111695.63281991247
2440,109579.82864795212
2441,81624.82634269354
2442,82354.43591913297
2443,142348.65496604246
2444,121842.98171740137
2445,88356.65716317455
2446,179175.3570625046
2447,176415.50932119327
2448,114935.00033803086
2449,93783.64048992863
2450,142951.10997870838
2451,99232.00157391667
2452,199540.74423492106
2453,86556.73301310497
2454,165686.25460791352
2455,122583.78688601295
2456,156549.82969136036
2457,108741.5638477076
2458,123136.9944411297
2459,117636.0074615602
2460,127514.99112361296
2461,131617.47543597224
2462,124153.34731163582
2463,126070.92999978922
2464,198289.966612542
2465,156283.67375875695
2466,133652.7269654552
2467,94148.95712081893
2468,92144.55450697927
2469,83637.4437458669
2470,237907.57932730453
2471,210269.6732099696
2472,150274.0844203708
2473,98747.84214397393
2474,52815.85543969799
2475,226885.04354040703
2476,90319.9484138223
2477,106307.9358358475
2478,172470.3385280453
2479,103257.72798683186
2480,160500.92054299108
2481,109001.537470108
2482,97411.29545091998
2483,104920.3704840999
2484,129524.43980162677
2485,129942.67148917759
2486,151877.04639352142
2487,207395.3396297734
2488,147958.35503999976
2489,166317.2807252994
2490,135342.2868756528
2491,133471.92933254063
2492,159094.3766932301
2493,156427.28688297299
2494,161086.523717029
2495,114723.96329416941
2496,278320.0514635526
2497,158849.03750554865
2498,100799.60970272741
2499,96442.4039169644
2500,101963.25652597625
2501,145493.7776418232
2502,151193.0564265503
2503,79923.50080629015
2504,256468.31275304893
2505,198467.83216448416
2506,228256.52786052524
2507,273232.04003565473
2508,223007.82271096195
2509,204852.0292014381
2510,191085.49728624275
2511,173605.35755158635
2512,188693.74079596536
2513,217990.36621746552
2514,285243.9813573765
2515,149019.07120887106
2516,164793.329327736
2517,140522.17174664518
2518,133554.3178758555
2519,206823.0463977041
2520,206080.90807524428
2521,184778.83717516408
2522,223697.256480767
2523,111244.05351891567
2524,126940.16141768527
2525,144948.94405763387
2526,120304.6137663809
2527,106239.82658508721
2528,130463.59150475163
2529,114870.29512932022
2530,138478.13417951195
2531,265287.16766722425
2532,214105.6011632493
2533,183677.92465453077
2534,241645.3559420962
2535,316303.341351261
2536,236688.60848125993
2537,219946.05391386832
2538,163616.57584489134
2539,162234.37806366096
2540,186616.61557833085
2541,156329.48022872032
2542,164757.32066863516
2543,129856.93623027514
2544,148311.0998335366
2545,117837.2940867829
2546,123073.32771099133
2547,125626.09937128105
2548,146032.93335610902
2549,140096.8029632038
2550,1036536.0311134424
2551,152819.46157429751
2552,124615.5644453215
2553,51054.741770898785
2554,87001.3466797183
2555,100560.70437681627
2556,88821.41478445685
2557,100122.98852598791
2558,124207.17401554609
2559,156156.15597049537
2560,132214.85370197226
2561,114071.61736343062
2562,134364.33620048632
2563,134041.18278914914
2564,169793.87940880953
2565,116761.69810498258
2566,187218.78811292656
2567,116605.95097872737
2568,170294.82039733665
2569,194225.05455346438
2570,115918.01715180055
2571,206449.02214260356
2572,149476.60926871616
2573,199560.98142887498
2574,289778.63742805476
2575,112323.5253789152
2576,178647.86004843775
2577,97284.49014742432
2578,81356.98566540924
2579,65739.11364880901
2580,80477.94061447815
2581,93288.79879623155
2582,90200.30618056556
2583,324665.8485308171
2584,194322.0014299504
2585,178711.62694797164
2586,225008.5323549738
2587,192726.2602476156
2588,123439.69509587089
2589,157366.7789250227
2590,195331.98294363267
2591,208764.2076256252
2592,223830.75479914516
2593,237575.0737140408
2594,178575.55049388483
2595,169342.99991274273
2596,290674.2702587173
2597,188175.93137936282
2598,275807.2208680101
2599,285139.50202568807
2600,177471.72805304287
2601,102868.26292206645
2602,70918.90985436337
2603,86051.08447724754
2604,93279.22460382337
2605,70668.54421147029
2606,156791.1375778323
2607,198609.3792183454
2608,193262.3421515061
2609,155044.28623989035
2610,113792.35645035647
2611,137471.86470805778
2612,173306.48895140583
2613,121184.22879891781
2614,113760.81295287737
2615,175484.61014750836
2616,122894.85938235316
2617,199133.04807969602
2618,199993.03700461795
2619,213472.10912894094
2620,175841.13273526155
2621,168662.6288623513
2622,180470.61083103344
2623,225101.44284829474
2624,311603.58579320554
2625,385737.8684333475
2626,167161.63365671985
2627,157562.0026333438
2628,532758.4965985405
2629,490241.74163961457
2630,352326.6208588643
2631,592582.2751539905
2632,397683.8811395487
2633,370435.611245366
2634,470836.04709986347
2635,144254.02820271702
2636,132004.94828012667
2637,147852.03236157267
2638,252085.8755224741
2639,174735.9434517055
2640,140147.53944553543
2641,98333.14722096117
2642,197063.4486652503
2643,101566.52910986193
2644,117636.34841465726
2645,104625.34085365519
2646,84703.526469225
2647,89165.8260869095
2648,136440.67924690942
2649,161175.3217495719
2650,108972.93708968094
2651,138189.9365752766
2652,408290.8268363205
2653,246537.15283730923
2654,298569.6995337034
2655,354721.8897195134
2656,271339.6686425121
2657,394897.57865470415
2658,272178.9251569388
2659,309314.56581808266
2660,373088.30922731
2661,342885.4869833116
2662,370985.73908099666
2663,305721.38337742386
2664,268951.072694135
2665,317531.3226547434
2666,295443.83010849496
2667,168126.81806450177
2668,173837.78601854734
2669,188221.7379671178
2670,248342.20003026503
2671,170820.93992753545
2672,184464.65299018373
2673,202145.85218390237
2674,200299.83610639317
2675,153554.29667984942
2676,181357.6134076176
2677,202983.42103590406
2678,233137.94074201098
2679,229515.08365717612
2680,263802.85824131063
2681,362696.779076558
2682,271601.2399880429
2683,447974.70023626793
2684,264934.68623693526
2685,351647.31337221846
2686,210864.67129210604
2687,252391.12058481787
2688,199732.69125967307
2689,177962.29596441193
2690,420028.866037338
2691,199175.24481854655
2692,146379.64279057176
2693,183226.25496607396
2694,148938.4672370807
2695,181772.50073713277
2696,167600.82700024478
2697,178791.0820860419
2698,163330.37187883002
2699,180571.29200623938
2700,156511.8133298614
2701,105885.74100907418
2702,92547.90708790455
2703,94372.41880849404
2704,134939.32310076372
2705,115232.59068429824
2706,88406.7316056073
2707,108133.8901922688
2708,130451.38900599755
2709,90487.97597294282
2710,128894.78179442132
2711,312717.4769307239
2712,342760.06887542066
2713,150351.11223187266
2714,131643.57811533706
2715,173796.37364994414
2716,135169.59729709465
2717,201096.23539623705
2718,200482.7590144142
2719,114243.88376760445
2720,160833.85945043885
2721,126073.47366633169
2722,125966.95166311949
2723,120862.0014127495
2724,132591.88011993837
2725,124096.37931452539
2726,169495.2691983392
2727,196967.94050623663
2728,175569.12487294816
2729,133329.6813559274
2730,151629.18256679675
2731,116322.17166486633
2732,136790.10948600006
2733,165872.92251165616
2734,150941.00287590074
